ds,statefips,y,yhat,yhat_upper,yhat_lower
2021-02-05,28,0.175,0.19378373,0.27265257,0.11862901
2021-02-06,28,0.183,0.19519225,0.27015725,0.11669865
2021-02-07,28,0.205,0.19675954,0.2766601,0.12415
2021-02-08,28,0.161,0.19561331,0.27423137,0.11354656
2021-02-09,28,0.13,0.19688809,0.27285635,0.118894085
2021-02-10,28,0.0975,0.19648948,0.27127486,0.11511838
2021-02-11,28,0.056,0.19770773,0.27530634,0.11628224
2021-02-12,28,0.131,0.19766212,0.2767356,0.115979746
2021-02-13,28,0.197,0.19907063,0.27565834,0.11839768
2021-02-14,28,0.185,0.20063794,0.27865463,0.120241396
2021-02-15,28,0.141,0.19949171,0.2821744,0.12883355
2021-02-16,28,0.229,0.20076649,0.27544355,0.12464691
2021-02-17,28,0.254,0.20036787,0.27803388,0.124550894
2021-02-18,28,0.291,0.20158611,0.2824835,0.13068032
2021-02-19,28,0.188,0.20154051,0.28408626,0.11922613
2021-02-20,28,0.128,0.20294902,0.28162187,0.12998411
2021-02-21,28,0.156,0.20451632,0.2811895,0.1277199
2021-02-22,28,0.17,0.2033701,0.282149,0.120009355
2021-02-23,28,0.214,0.20464487,0.28441635,0.12718378
2021-02-24,28,0.223,0.20424625,0.28664735,0.123738125
2021-02-25,28,0.228,0.2054645,0.27958038,0.12706335
2021-02-26,28,0.231,0.2054189,0.28438392,0.12934257
2021-02-27,28,0.199,0.20677897,0.28285608,0.1249145
2021-02-28,28,0.135,0.20829782,0.2847701,0.12516917
2021-03-01,28,0.106,0.20710315,0.28399375,0.1304716
2021-03-02,28,0.0796,0.20832948,0.28800935,0.12838063
2021-03-03,28,0.0909,0.20788243,0.28385773,0.13168539
2021-03-04,28,0.0917,0.20905222,0.28857017,0.12702858
2021-03-05,28,0.123,0.20895818,0.29168049,0.13354744
2021-03-06,28,0.152,0.21031825,0.2898822,0.13775101
2021-03-07,28,0.191,0.2118371,0.28796864,0.13973422
2021-03-08,28,0.211,0.21064243,0.28622887,0.12691161
2021-03-09,28,0.244,0.21186876,0.28923547,0.1340511
2021-03-10,28,0.237,0.2114217,0.29297084,0.13283506
2021-03-11,28,0.237,0.2125915,0.2890013,0.13844359
2021-03-12,28,0.227,0.21249746,0.28536314,0.13462974
2021-03-13,28,0.202,0.21385753,0.29259068,0.13226613
2021-03-14,28,0.19,0.21537638,0.29516533,0.13347362
2021-03-15,28,0.189,0.2141817,0.28860122,0.13397963
2021-03-16,28,0.192,0.21540804,0.2914742,0.14144361
2021-03-17,28,0.216,0.21496098,0.28028643,0.13569799
2021-03-18,28,0.258,0.21613078,0.28818426,0.1382729
2021-03-19,28,0.321,0.21603674,0.2905261,0.1411022
2021-03-20,28,0.365,0.2173968,0.29108343,0.13612752
2021-03-21,28,0.392,0.21891566,0.30014578,0.14197499
2021-03-22,28,0.406,0.21759385,0.29579067,0.14038631
2021-03-23,28,0.39,0.21869305,0.29294875,0.14040042
2021-03-24,28,0.379,0.21811886,0.29427722,0.13813315
2021-03-25,28,0.339,0.21916153,0.29171455,0.14186321
2021-03-26,28,0.272,0.21894035,0.29985964,0.1391588
2021-03-27,28,0.254,0.22017328,0.29629534,0.14504693
2021-03-28,28,0.232,0.22156501,0.3004523,0.1435641
2021-03-29,28,0.227,0.2202432,0.29166347,0.14148937
2021-03-30,28,0.235,0.2213424,0.2977265,0.14370893
2021-03-31,28,0.23,0.22076821,0.3005836,0.14479592
2021-04-01,28,0.245,0.22181088,0.29588395,0.143495
2021-04-02,28,0.267,0.2215897,0.29658368,0.14365081
2021-04-03,28,0.248,0.22282264,0.30569723,0.14263833
2021-04-04,28,0.237,0.22421436,0.30289713,0.15146364
2021-04-05,28,0.234,0.22289255,0.3031388,0.14703636
2021-04-06,28,0.239,0.22399175,0.3029332,0.14628012
2021-04-07,28,0.244,0.22341757,0.30767235,0.14706855
2021-04-08,28,0.242,0.22446023,0.30063346,0.15042526
2021-04-09,28,0.242,0.22423905,0.302143,0.14349426
2021-04-10,28,0.248,0.22547199,0.30149215,0.14220615
2021-04-11,28,0.276,0.22686371,0.30149823,0.14343308
2021-04-12,28,0.298,0.2255419,0.3073693,0.14875194
2021-04-13,28,0.308,0.2266411,0.2989661,0.15605073
2021-04-14,28,0.291,0.22594073,0.3007865,0.1463708
2021-04-15,28,0.282,0.22685722,0.30484548,0.14883511
2021-04-16,28,0.265,0.22650985,0.31130272,0.15091085
2021-04-17,28,0.269,0.22761661,0.30465513,0.14547563
2021-04-18,28,0.27,0.22888215,0.30979672,0.15183346
2021-04-19,28,0.244,0.22743417,0.31160626,0.14634989
2021-04-20,28,0.221,0.22840719,0.30792242,0.15293208
2021-04-21,28,0.245,0.22770682,0.3074068,0.14819673
2021-04-22,28,0.251,0.2286233,0.3035274,0.15191631
2021-04-23,28,0.252,0.22827595,0.30733228,0.15001796
2021-04-24,28,0.259,0.22938271,0.3095257,0.15078901
2021-04-25,28,0.256,0.23064825,0.3047909,0.1557138
2021-04-26,28,0.267,0.22920026,0.31183335,0.15005879
2021-04-27,28,0.281,0.23017329,0.30981064,0.15042377
2021-04-28,28,0.267,0.2294729,0.31299534,0.14973581
2021-04-29,28,0.278,0.2303894,0.3102023,0.151867
2021-04-30,28,0.28,0.23004204,0.30578905,0.15042146
2021-05-01,28,0.247,0.2311488,0.30719584,0.1516549
2021-05-02,28,0.221,0.23241434,0.30521202,0.15413453
2021-05-03,28,0.222,0.23096636,0.30778447,0.15393461
2021-05-04,28,0.211,0.23193938,0.31328845,0.14719886
2021-05-05,28,0.211,0.231239,0.31116867,0.15539415
2021-05-06,28,0.19,0.23215549,0.31368104,0.16137755
2021-05-07,28,0.196,0.23174646,0.3124926,0.15039556
2021-05-08,28,0.227,0.23279154,0.30930936,0.15923716
2021-05-09,28,0.247,0.23399542,0.30695006,0.15249799
2021-05-10,28,0.249,0.23248577,0.3082461,0.15676177
2021-05-11,28,0.252,0.23339711,0.3043336,0.16189396
2021-05-12,28,0.246,0.23263508,0.3047254,0.15535277
2021-05-13,28,0.252,0.2334899,0.31038275,0.15274404
2021-05-14,28,0.255,0.23308086,0.30567306,0.15638834
2021-05-15,28,0.24,0.23412596,0.31078374,0.15308805
2021-05-16,28,0.236,0.23532982,0.31247887,0.15938228
2021-05-17,28,0.234,0.23382017,0.31203175,0.15783425
2021-05-18,28,0.239,0.23473153,0.30876133,0.15773743
2021-05-19,28,0.241,0.23396948,0.31617802,0.15485618
2021-05-20,28,0.239,0.2348243,0.31024548,0.15877336
2021-05-21,28,0.231,0.23441526,0.31265604,0.16230558
2021-05-22,28,0.225,0.23546036,0.31812328,0.16039117
2021-05-23,28,0.219,0.23666422,0.31401926,0.15940575
2021-05-24,28,0.205,0.23515457,0.3209219,0.15848021
2021-05-25,28,0.209,0.23606592,0.3112436,0.15730853
2021-05-26,28,0.2,0.23530388,0.31205606,0.15544523
2021-05-27,28,0.258,0.2361587,0.31602177,0.16103046
2021-05-28,28,0.221,0.23574968,0.30803427,0.15233558
2021-05-29,28,0.235,0.23679475,0.30837134,0.15386808
2021-05-30,28,0.245,0.23799863,0.31265736,0.1705285
2021-05-31,28,0.245,0.23648897,0.31560412,0.16432637
2021-06-01,28,0.248,0.23740032,0.31762257,0.1595455
2021-06-02,28,0.27,0.23663828,0.313225,0.1588919
2021-06-03,28,0.269,0.2374931,0.32252982,0.16153489
2021-06-04,28,0.259,0.23708406,0.3167261,0.16270575
2021-06-05,28,0.26,0.23812915,0.31694415,0.16024533
2021-06-06,28,0.261,0.23933302,0.3192211,0.16087726
2021-06-07,28,0.284,0.23782337,0.31433448,0.16450608
2021-06-08,28,0.277,0.23873472,0.31419078,0.15583806
2021-06-09,28,0.255,0.23797268,0.31774962,0.1651512
2021-06-10,28,0.249,0.2388275,0.31891528,0.15823881
2021-06-11,28,0.236,0.23841846,0.31375718,0.15538056
2021-06-12,28,0.23,0.23946355,0.31730208,0.15553944
2021-06-13,28,0.216,0.24066742,0.31929433,0.17003219
2021-06-14,28,0.194,0.23915777,0.31976333,0.16791026
2021-06-15,28,0.193,0.24006912,0.3164055,0.16087683
2021-06-16,28,0.211,0.23930708,0.31645656,0.1633283
2021-06-17,28,0.224,0.24016188,0.3167268,0.16061486
2021-06-18,28,0.247,0.23975286,0.31848994,0.16922486
2021-06-19,28,0.256,0.24079794,0.31486586,0.16975124
2021-06-20,28,0.27,0.24200182,0.3194435,0.15907031
2021-06-21,28,0.272,0.24049217,0.32156432,0.16100831
2021-06-22,28,0.276,0.2414035,0.3226484,0.1640385
2021-06-23,28,0.261,0.24064146,0.31931648,0.15969028
2021-06-24,28,0.26,0.24149628,0.32298866,0.16562657
2021-06-25,28,0.245,0.24108726,0.31761092,0.16364011
2021-06-26,28,0.235,0.24213234,0.3198084,0.16618952
2021-06-27,28,0.231,0.24333622,0.31800228,0.16525923
2021-06-28,28,0.226,0.24182655,0.32251525,0.16882479
2021-06-29,28,0.216,0.2427379,0.32193094,0.16163044
2021-06-30,28,0.226,0.24197586,0.31872055,0.17122121
2021-07-01,28,0.223,0.24283068,0.31881067,0.1677787
2021-07-02,28,0.225,0.24242164,0.3224945,0.17149341
2021-07-03,28,0.186,0.24346673,0.32372037,0.16982248
2021-07-04,28,0.28,0.2446706,0.32298818,0.16829488
2021-07-05,28,0.233,0.24316095,0.32167268,0.16579828
2021-07-06,28,0.256,0.2440723,0.3251723,0.16947049
2021-07-07,28,0.251,0.24331026,0.31904268,0.16366906
2021-07-08,28,0.246,0.24416508,0.32464242,0.17264703
2021-07-09,28,0.242,0.24375604,0.3268447,0.16380529
2021-07-10,28,0.232,0.24480113,0.3243478,0.17238513
2021-07-11,28,0.208,0.246005,0.32319307,0.16978121
2021-07-12,28,0.222,0.24449535,0.32499668,0.16692421
2021-07-13,28,0.193,0.24540669,0.3195895,0.16806978
2021-07-14,28,0.198,0.24464466,0.3242819,0.16641212
2021-07-15,28,0.197,0.24549946,0.31959316,0.16848263
2021-07-16,28,0.198,0.24509044,0.32168126,0.17556202
2021-07-17,28,0.198,0.24613552,0.3226555,0.16472691
2021-07-18,28,0.215,0.2473394,0.322832,0.16767798
2021-07-19,28,0.214,0.24582975,0.3223106,0.17765197
2021-07-20,28,0.212,0.24674109,0.3232167,0.17332903
2021-07-21,28,0.199,0.24597904,0.32900614,0.16726838
2021-07-22,28,0.204,0.24683386,0.3260205,0.1747419
2021-07-23,28,0.201,0.24642482,0.32392028,0.16540122
2021-07-24,28,0.217,0.24746992,0.33119828,0.1734066
2021-07-25,28,0.226,0.24867378,0.32463315,0.16956717
2021-07-26,28,0.238,0.24716413,0.324902,0.1693133
2021-07-27,28,0.232,0.24807549,0.32020983,0.16570932
2021-07-28,28,0.226,0.24731344,0.32611406,0.16546316
2021-07-29,28,0.23,0.24816826,0.32590327,0.17058453
2021-07-30,28,0.248,0.24775922,0.32548016,0.17331082
2021-07-31,28,0.237,0.24880432,0.32563642,0.17099352
2021-08-01,28,0.22,0.2500082,0.32704547,0.17424336
2021-08-02,28,0.205,0.24849853,0.32970878,0.17113608
2021-08-03,28,0.218,0.24940988,0.32019484,0.17082839
2021-08-04,28,0.233,0.24864784,0.32517073,0.17218177
2021-08-05,28,0.214,0.24950264,0.32820237,0.17426546
2021-08-06,28,0.209,0.24909362,0.32399115,0.16484377
2021-08-07,28,0.218,0.2501387,0.31914946,0.17015696
2021-08-08,28,0.24,0.25134256,0.33300716,0.17087583
2021-08-09,28,0.254,0.24983293,0.3240647,0.17928319
2021-08-10,28,0.262,0.25074428,0.33214352,0.17298697
2021-08-11,28,0.265,0.24998222,0.328941,0.17178209
2021-08-12,28,0.292,0.25083706,0.32875845,0.1740293
2021-08-13,28,0.281,0.25042802,0.32845592,0.1757721
2021-08-14,28,0.279,0.2514731,0.33148187,0.17386605
2021-08-15,28,0.253,0.25267696,0.33022368,0.17533015
